SalePrice,LotFrontage,LotArea,OverallQual,MasVnrArea,YearBuilt,BsmtUnfSF,YearRemodAdd,TotalBsmtSF,BsmtFinSF1,1stFlrSF
0.147340647,0.407534247,0.083376569,0.333333333,0,0.572463768,0.318493151,0.016666667,0.141407529,0.021261517,0.12161542
0.528257187,0.294520548,0.061464395,0.888888889,0.196875,0.971014493,0.907962329,0.95,0.347135843,0,0.410050482
0.218164144,0.212328767,0.040688027,0.666666667,0.186875,0.760869565,0.328767123,0.45,0.1898527,0.069454288,0.188618632
0.268851548,0.20890411,0.046680222,0.666666667,0.2125,0.847826087,0.165239726,0.65,0.13207856,0.074592488,0.19297843
0.208443272,0.133561644,0.027577181,0.555555556,0.0425,0.971014493,0.152825342,0.933333333,0.206546645,0.160347271,0.212941716
0.239688932,0.044520548,0.017588633,0.666666667,0.10375,0.97826087,0.175513699,0.966666667,0.215057283,0.160170092,0.224873795
0.291209554,0.181506849,0.038851107,0.777777778,0.045,0.985507246,0.628424658,0.983333333,0.240261866,0,0.260211106
0.200388835,0.099315068,0.031372549,0.555555556,0,0.869565217,0.49015411,0.7,0.257774141,0.076187101,0.284763653
0.180252743,0.047945205,0.013793265,0.666666667,0,0.971014493,0.26755137,0.95,0.102291326,0,0.066773749
0.172337175,0.191780822,0.0396644,0.555555556,0,0.652173913,0.133561644,0.516666667,0.149263502,0.106307583,0.172326755
0.1648035,0.133561644,0.034728552,0.555555556,0,0.311594203,0.29880137,0.883333333,0.114238953,0,0.083524553
0.275420081,0.339041096,0.066891023,0.777777778,0,0.971014493,0.461900685,0.933333333,0.176595745,0,0.170949977
0.140258297,0.116438356,0.02050527,0.444444444,0,0.289855072,0.244006849,0.833333333,0.127659574,0.037207654,0.13813676
0.133453687,0.133561644,0.047250462,0.444444444,0,0.557971014,0.203767123,0.966666667,0.125695581,0.051736357,0.186782928
0.183446744,0.202054795,0.038795017,0.555555556,0.14875,0.586956522,0.056078767,0.05,0.231751227,0.227675408,0.300596604
0.149423691,0.054794521,0.031021992,0.555555556,0,0.811594203,0.078767123,0.566666667,0.164157119,0.145109851,0.153510785
0.162616303,0.184931507,0.058005562,0.444444444,0,0.565217391,0.209760274,0,0.14893617,0.074415308,0.132170721
0.283432857,0.154109589,0.028507327,0.666666667,1,0.905797101,0.139554795,0.8,0.159574468,0.114989369,0.147085819
0.194556312,0.23630137,0.048610624,0.555555556,0.228125,0.695652174,0.061215753,0.3,0.114893617,0.068036853,0.162230381
0.171642827,0.202054795,0.059361051,0.555555556,0,0.565217391,0.467465753,0.9,0.178723404,0,0.18770078
0.169559783,0.23630137,0.067540723,0.444444444,0.035,0.586956522,0.13869863,0.05,0.190671031,0.149007796,0.229921983
0.322316345,0.154109589,0.069765594,0.777777778,0,0.913043478,0.319777397,0.816666667,0.168248773,0.049787385,0.201009637
0.236217192,0.332191781,0.057977518,0.666666667,0.09375,0.934782609,0.659674658,0.866666667,0.252209493,0,0.276961909
0.159700042,0.167808219,0.039729837,0.444444444,0,0.724637681,0,0.366666667,0.146317512,0.158398299,0.128499312
0.361199833,0.226027397,0.079861647,0.666666667,0,0.057971014,0.629280822,0.866666667,0.240589198,0,0.307709959
0.37633662,0.202054795,0.042468859,0.777777778,0.15375,0.956521739,0.229452055,0.916666667,0.327332242,0.259390503,0.382285452
0.263991112,0.325342466,0.056902475,0.666666667,0.15375,0.855072464,0,0.683333333,0.114566285,0.124025514,0.180816888
0.451465074,0.23630137,0.051779663,0.888888889,0,0.949275362,0.266267123,0.9,0.310310966,0.225726435,0.369435521
0.134842383,0.099315068,0.03131646,0.555555556,0,0.550724638,0.125,0.866666667,0.15908347,0.120481928,0.14639743
0.118039161,0.150684932,0.03038164,0.444444444,0,0.485507246,0.122431507,0,0.129787234,0.089829908,0.105323543
0.472295515,0.441780822,1,0.666666667,0,0.673913043,0.034246575,0.25,0.349590835,0.218993622,0.390546122
0.1987224,0.133561644,0.038795017,0.666666667,0,0.384057971,0.304794521,0.666666667,0.119148936,0.002834869,0.114272602
0.213303708,0.171232877,0.03035827,0.666666667,0,0.956521739,0.124571918,0.916666667,0.117184943,0.075301205,0.087654888
0.312595473,0.25,0.054710323,0.666666667,0.17375,0.782608696,0.065496575,0.5,0.138297872,0.122608079,0.187930243
0.326482433,0.184931507,0.035990558,0.777777778,0,0.971014493,0.465753425,0.933333333,0.17806874,0,0.173015145
0.312595473,0.23630137,0.040197247,0.666666667,0.16,0.876811594,0.154109589,0.716666667,0.220458265,0.174875974,0.238182653
0.427361478,0.308219178,0.069919839,0.888888889,0.23125,0.971014493,0.534674658,0.933333333,0.204418985,0,0.209958697
0.443132898,0.267123288,0.05047559,0.777777778,0.2425,0.956521739,0.071061644,0.9,0.185924714,0.171863926,0.184029371
0.369532009,0.22260274,0.042440814,0.666666667,0.1075,0.826086957,0,0.616666667,0.245826514,0.004961021,0.279715466
0.126753229,0.095890411,0.021126925,0.222222222,0,0.601449275,0.387842466,0.916666667,0.190180033,0.045357902,0.190224874
0.287598945,0.256849315,0.046624132,0.666666667,0.1875,0.688405797,0.303938356,0.95,0.116202946,0,0.35888022
0.072351062,0.099315068,0.017294164,0.444444444,0,0.5,0.258561644,0,0.117839607,0.020552799,0.107618173
0.401472018,0.037671233,0.044618944,0.777777778,0,0.876811594,0.042808219,0.716666667,0.281342062,0.286853296,0.317806333
0.153242605,0.202054795,0.048143214,0.555555556,0.109375,0.637681159,0.350171233,0.166666667,0.226350245,0.100106308,0.240706746
0.059852798,0.133561644,0.02384725,0.444444444,0,0.347826087,0.255136986,0,0.097545008,0,0.060119321
0.144563255,0.167808219,0.032139101,0.444444444,0,0.623188406,0.08989726,0.7,0.172831424,0.149893692,0.165672327
0.345924177,0.219178082,0.043726191,0.777777778,0.185,0.949275362,0.686215753,0.9,0.524713584,0.199149539,0.297154658
0.238994584,0.130136986,0.032241931,0.666666667,0.09125,0.956521739,0.273116438,0.9,0.222258592,0.1275691,0.23497017
0.218164144,0.130136986,0.03618687,0.555555556,0,0.913043478,0.049229452,0.8,0.154337152,0.146704465,0.139743001
0.475664491,0.22260274,0.060094884,0.888888889,0.125,0.963768116,0.288099315,0.933333333,0.314566285,0.221296953,0.364387334
0.248715456,0.167808219,0.036621562,0.666666667,0.070625,0.942028986,0.310787671,0.883333333,0.251391162,0.143515237,0.275814594
0.232745452,0.239726027,0.060038795,0.666666667,0,0.811594203,0.425941781,0.8,0.197708674,0.037739192,0.295318954
0.166782391,0.154109589,0.051882493,0.555555556,0.11,0.623188406,0.269691781,0.8,0.198854337,0.103649894,0.202156953
0.23330093,0.219178082,0.060253804,0.777777778,0,0.942028986,0.413955479,0.866666667,0.158265139,0,0.151216154
0.065407582,0.133561644,0.033186099,0.333333333,0,0.565217391,0.30864726,0,0.118003273,0,0.11633777
0.320927649,0.143835616,0.035284769,0.888888889,0.385,0.963768116,0.70890411,0.916666667,0.275613748,0.004961021,0.309775126
0.06957367,0.051369863,0.006038935,0.444444444,0,0.753623188,0.074914384,0.433333333,0.087725041,0.02285613,0.046351537
0.14622969,0.150684932,0.024001496,0.555555556,0,0.485507246,0.41609589,0,0.15908347,0,0.14639743
0.165393695,0.051369863,0.005365865,0.666666667,0.06625,0.949275362,0.081763699,0.9,0.125040917,0.101523742,0.098669114
0.558608527,0.119863014,0.089420178,0.888888889,0.54375,0.963768116,0.1875,0.933333333,0.302454992,0.249822821,0.347407067
0.393224552,0.160958904,0.030475122,0.888888889,0.22625,0.97826087,0.800085616,0.95,0.30589198,0,0.352225792
0.08346063,0.133561644,0.036383183,0.444444444,0,0.5,0,0,0.100818331,0.041814316,0.064708582
0.098597417,0.133561644,0.033746991,0.555555556,0,0.405797101,0.267123288,0.883333333,0.10212766,0,0.08857274
0.145951951,0.133561644,0.033186099,0.555555556,0,0.492753623,0.23630137,0.833333333,0.153846154,0.068745571,0.196879302
0.198028052,0.287671233,0.046502606,0.555555556,0,0.891304348,0.137842466,0.75,0.196399345,0.059177888,0.198715007
0.137619775,0.078767123,0.013667064,0.444444444,0,0.753623188,0.114726027,0.433333333,0.18690671,0.154854713,0.18540615
0.132064991,0.243150685,0.026315174,0.444444444,0.075,0.623188406,0.200342466,0.133333333,0.173813421,0.053153792,0.233593391
0.340369393,0.195205479,0.050064269,0.777777778,0.33125,0.913043478,0.055650685,0.8,0.177741408,0.169383416,0.172556218
0.227190668,0.147260274,0.028049265,0.666666667,0.3125,0.949275362,0,0.883333333,0,0,0.036943552
0.115400639,0,0.001776157,0.555555556,0.31875,0.724637681,0.137414384,0.95,0.079050736,0.028703047,0.034189995
0.155672823,0.130136986,0.043889785,0.444444444,0,0.347826087,0.092465753,0.783333333,0.109983633,0.080793763,0.077558513
0.180669351,0.273972603,0.036691673,0.555555556,0.190625,0.652173913,0.311643836,0.2,0.179869067,0.065733522,0.251720973
0.134842383,0.195205479,0.03038164,0.444444444,0.125,0.594202899,0.311643836,0.066666667,0.207528642,0.095676825,0.214318495
0.138219692,0.202054795,0.073944238,0.333333333,0,0.630434783,0,0.15,0,0,0.180357962
0.125121511,0.099315068,0.027460329,0.555555556,0,0.811594203,0,0.566666667,0.121767594,0.110382707,0.095915558
0.122344119,0.198630137,0.043628035,0.444444444,0,0.586956522,0,0.05,0.099509002,0.075832743,0.226021111
0.256353284,0.150684932,0.03225128,0.666666667,0,0.949275362,0.362585616,0.9,0.138625205,0,0.117714548
0.157061519,0.123287671,0.035270747,0.444444444,0,0.898550725,0.244863014,0.766666667,0.142389525,0.052799433,0.133088573
0.423691154,0.27739726,0.046007151,0.777777778,0,0.956521739,0.676369863,0.916666667,0.258592471,0,0.285910968
0.499280655,0.229452055,0.04718035,0.888888889,0.21875,1,0.175941781,1,0.303764321,0.256024096,0.349242772
0.200111096,0.133561644,0.031891374,0.555555556,0.01,0.927536232,0.420376712,0.833333333,0.160720131,0,0.154428637
0.127898903,0.099315068,0.017294164,0.444444444,0,0.376811594,0.345890411,0,0.16792144,0.038625089,0.158788435
0.212262186,0.133561644,0.027577181,0.666666667,0,0.971014493,0.553510274,0.933333333,0.211620295,0,0.221890776
0.248021108,0.198630137,0.037135712,0.666666667,0,0.971014493,0.401969178,0.933333333,0.153682488,0,0.138825149
0.057075406,0.133561644,0.035990558,0.555555556,0,0.405797101,0.335616438,0,0.128314239,0,0.103258375
0.218164144,0.075342466,0.008796653,0.777777778,0.01,0.956521739,0.52739726,0.916666667,0.205564648,0.004252303,0.214547958
0.064018886,0.126712329,0.03323284,0.444444444,0,0.275362319,0.281678082,0.766666667,0.107692308,0,0.07434603
0.125121511,0.174657534,0.027577181,0.555555556,0.159375,0.753623188,0.175513699,0.433333333,0.170376432,0.111800142,0.181505278
0.216775448,0.246575342,0.037776064,0.666666667,0.078125,0.920289855,0.628424658,0.833333333,0.240261866,0,0.2627352
0.543119011,0.256849315,0.052228376,1,0.17,0.97826087,0.172089041,0.966666667,0.275286416,0.226789511,0.323083983
0.116789335,0.099315068,0.03320947,0.444444444,0,0.202898551,0.098030822,0,0.14091653,0.042700213,0.143873336
0.250104152,0.171232877,0.05098974,0.555555556,0,0.934782609,0.04880137,0.866666667,0.131587561,0.122253721,0.107847637
0.102902375,0.133561644,0.041290986,0.444444444,0,0.492753623,0.314640411,0,0.120294599,0,0.092014686
0.130676295,0.160958904,0.038659469,0.444444444,0,0.608695652,0.173373288,0.1,0.187234043,0.130935507,0.185865076
0.122344119,0.133561644,0.027577181,0.444444444,0,0.724637681,0.050085616,0.366666667,0.146317512,0.13766832,0.128499312
0.186918484,0.164383562,0.029400079,0.444444444,0.18,0.652173913,0.13869863,0.2,0.141407529,0.095676825,0.124368977
0.044577142,0.133561644,0.035836313,0.444444444,0,0.347826087,0.411386986,0,0.157283142,0,0.170491051
0.286210249,0.150684932,0.031900722,0.666666667,0.0625,0.971014493,0.119863014,0.95,0.178723404,0.143869596,0.178522258
0.292459381,0.058219178,0.063862208,0.777777778,0,0.898550725,0.202910959,0.766666667,0.206219313,0.139262934,0.218907756
0.180655465,0.150684932,0.034901493,0.666666667,0,0.963768116,0.550513699,0.916666667,0.214402619,0.004252303,0.223955943
0.101513679,0.133561644,0.041599477,0.444444444,0,0.492753623,0.287671233,0.783333333,0.109983633,0,0.077558513
0.309818081,0.246575342,0.050433523,0.777777778,0.40625,0.913043478,0.488441781,0.8,0.186743044,0,0.1906838
0.111234551,0.102739726,0.042908224,0.555555556,0,0.463768116,0.455479452,0,0.174140753,0,0.190913263
0.197333704,0.143835616,0.06672743,0.555555556,0,0.311594203,0.359589041,0.433333333,0.137479542,0,0.116108307
0.340369393,0.301369863,0.060080862,0.666666667,0.21875,0.971014493,0.45505137,0.933333333,0.173977087,0,0.169114273
0.42334398,0.219178082,0.044403936,0.777777778,0.0625,0.97826087,0.104880137,0.966666667,0.169230769,0.139794472,0.164295548
0.03485627,0.160958904,0.038659469,0.444444444,0,0.623188406,0.546232877,0.133333333,0.208837971,0,0.216154199
0.152895431,0.270547945,0.155881184,0.444444444,0,0.601449275,0,0.083333333,0.172831424,0.187101347,0.165672327
0.111234551,0.119863014,0.035803594,0.444444444,0,0.398550725,0.431506849,0,0.16497545,0,0.159247361
0.2681572,0.130136986,0.04640445,0.666666667,0,0.876811594,0.213613014,0.716666667,0.176759411,0.008858965,0.17117944
0.203074573,0.178082192,0.035518474,0.666666667,0,0.97826087,0.563356164,0.95,0.219312602,0.004252303,0.230839835
0.159144563,0.181506849,0.0305873,0.555555556,0.126875,0.768115942,0.198202055,0.466666667,0.109983633,0.037030475,0.077558513
0.283432857,0.22260274,0.09871696,0.555555556,0,0.333333333,0.10359589,0,0.224222586,0.199858257,0.237723726
0.126510207,0.133561644,0.032064316,0.444444444,0,0.492753623,0.190068493,0,0.123731588,0.055279943,0.09683341
0.148729343,0.150684932,0.033419804,0.444444444,0,0.695652174,0.120291096,0.3,0.172831424,0.137313962,0.165672327
0.238022497,0.195205479,0.026922807,0.666666667,0.125,0.905797101,0.014982877,0.8,0.219967267,0.231927711,0.231757687
0.108457159,0.270547945,0.095585314,0.444444444,0,0.594202899,0.422945205,0.066666667,0.161702128,0,0.150068839
0.388973754,0.202054795,0.036925378,0.777777778,0.295625,0.913043478,0.207191781,0.8,0.240589198,0.174698795,0.260670032
0.144563255,0.174657534,0.035990558,0.555555556,0.04625,0.608695652,0.248287671,0.1,0.195744681,0.109142452,0.197797155
0.139008471,0.133561644,0.009712777,0.666666667,0,0.536231884,0.278681507,0.7,0.106546645,0,0.08558972
0.102913484,0.191780822,0.0340882,0.333333333,0,0.615942029,0.264982877,0.116666667,0.148445172,0.05102764,0.131482331
0.22288571,0.147260274,0.025529926,0.666666667,0.0675,0.97826087,0.232876712,0.95,0.197708674,0.117647059,0.200550711
0.194556312,0.373287671,0.047474818,0.555555556,0,0.84057971,0.165667808,0.633333333,0.227823241,0.178065202,0.247361175
0.070129149,0,0.001776157,0.555555556,0.145,0.717391304,0.04109589,0.35,0.079050736,0.068568391,0.034189995
0.062491321,0.133561644,0.020033186,0.555555556,0,0.347826087,0.385702055,0.8,0.147463175,0,0.173015145
0.121649771,0.010273973,0.002897941,0.444444444,0.235,0.717391304,0.125856164,0.35,0.125204583,0.083451453,0.098898577
0.202888488,0.270547945,0.044586225,0.555555556,0,0.905797101,0.39640411,0.8,0.151554828,0,0.135842129
0.064018886,0,0.002757718,0.333333333,0,0.724637681,0.057791096,0.366666667,0.103109656,0.087703756,0.067921065
0.245938064,0.075342466,0.04378228,0.666666667,0,0.898550725,0.029965753,0.766666667,0.130769231,0.068214033,0.113125287
0.112623247,0.065068493,0.014489705,0.555555556,0,0.347826087,0.27739726,0,0.106055646,0,0.091785223
0.116789335,0.099315068,0.021968263,0.555555556,0,0.391304348,0.378424658,0.9,0.144680851,0,0.130793942
0.077003194,0.065068493,0.013928813,0.444444444,0,0.297101449,0.032106164,0.866666667,0.072013093,0.064670446,0.0826067
0.104291071,0.157534247,0.051667485,0.555555556,0,0.347826087,0.292808219,0.833333333,0.111947627,0,0.08031207
0.722260797,0.287671233,0.066049686,1,0.125,0.985507246,0.337328767,0.966666667,0.506382979,0.313075833,0.474529601
0.115400639,0.243150685,0.050517656,0.333333333,0.16875,0.601449275,0.559503425,0.083333333,0.235679214,0.023564848,0.25378614
0.17775309,0.106164384,0.023090047,0.444444444,0,0.420289855,0.461472603,0.7,0.176432079,0,0.182193667
0.191084572,0.109589041,0.012255486,0.666666667,0.045,0.971014493,0.538527397,0.95,0.20589198,0,0.212023864
0.243160672,0.167808219,0.034822034,0.666666667,0,0.884057971,0.116866438,0.75,0.149754501,0.113749114,0.137448371
0.128593251,0.178082192,0.039986913,0.555555556,0,0.608695652,0.614726027,0.1,0.23502455,0,0.310922441
0.215386752,0.397260274,0.071008904,0.555555556,0,0.68115942,0.238441781,0.866666667,0.248281506,0.043763288,0.35658559
0.117483683,0.099315068,0.034120919,0.555555556,0,0.471014493,0.33390411,0,0.127659574,0,0.102340523
0.118178031,0.099315068,0.021968263,0.222222222,0,0.550724638,0.136130137,0.866666667,0.106219313,0.05864635,0.079164754
0.104291071,0.167808219,0.020491248,0.555555556,0,0.420289855,0.348030822,0.916666667,0.133060556,0,0.109912804
0.340369393,0.140410959,0.324667555,0.666666667,0,0.746376812,0.375856164,0.416666667,0.250900164,0.116052445,0.275126205
0.243160672,0.184931507,0.035990558,0.777777778,0,0.985507246,0.328767123,0.966666667,0.125695581,0,0.103717302
0.21260936,0.143835616,0.037378766,0.444444444,0,0.753623188,0.052226027,0.433333333,0.282815057,0.284549965,0.319871501
0.19525066,0.202054795,0.038795017,0.666666667,0.2,0.731884058,0.139554795,0.383333333,0.203273322,0.162296244,0.208352455
0.087626719,0.044520548,0.015288976,0.444444444,0,0.31884058,0.267123288,0,0.10212766,0,0.066544286
0.317365644,0.184931507,0.031335156,0.777777778,0.06875,0.992753623,0.123287671,0.983333333,0.136170213,0.096385542,0.114272602
0.166782391,0.133561644,0.027577181,0.666666667,0,0.463768116,0,0.95,0.091653028,0.062012757,0.055300597
0.038165533,0.133561644,0.032629882,0.444444444,0,0.673913043,0,0.25,0.141407529,0.097980156,0.12161542
0.213581447,0.181506849,0.049956765,0.555555556,0,0.449275362,0.166523973,0.75,0.117021277,0.057760454,0.118173474
0.123732815,0.133561644,0.033326322,0.444444444,0.085,0.768115942,0.181506849,0.466666667,0.170212766,0.109142452,0.162000918
0.183446744,0.219178082,0.043599991,0.666666667,0,0.710144928,0.213613014,0.333333333,0.209001637,0.1378455,0.216383662
0.154978475,0.198630137,0.038234126,0.444444444,0.14,0.507246377,0.14640411,0.75,0.119148936,0.068391212,0.127122533
0.298708513,0.26369863,0.047339269,0.777777778,0.155,0.971014493,0.696061644,0.933333333,0.266121113,0,0.298301973
0.211220664,0.188356164,0.037350721,0.555555556,0.075,0.876811594,0.17380137,0.716666667,0.136170213,0.075478384,0.114272602
0.215386752,0.243150685,0.049788497,0.666666667,0,0.760869565,0.345890411,0.45,0.132242226,0,0.189765948
0.157061519,0.047945205,0.011100984,0.555555556,0.05,0.963768116,0.037671233,0.916666667,0.089525368,0.081325301,0.169343736
0.562560755,0.304794521,0.063927645,0.777777778,0.19,0.971014493,0.267979452,0.95,0.323404255,0.239192062,0.376778339
0.300097209,0.068493151,0.018836617,0.777777778,0,0.927536232,0.127568493,0.833333333,0.244517185,0.211906449,0.302432308
0.135536731,0.202054795,0.033560027,0.444444444,0,0.65942029,0.145547945,0.216666667,0.158756137,0.111622962,0.145938504
0.241633107,0.184931507,0.055271215,0.555555556,0.134375,0.905797101,0.207191781,0.8,0.241898527,0.17611623,0.265947682
0.479238995,0.287671233,0.057926103,0.888888889,0.4825,0.971014493,0.921660959,0.933333333,0.352373159,0,0.398118403
0.363977225,0.198630137,0.043642058,0.777777778,0.21,0.97826087,0.178510274,0.966666667,0.279050736,0.228206945,0.31757687
0.07578253,0.099315068,0.021617705,0.333333333,0.271875,0.471014493,0.31635274,0.833333333,0.148445172,0.029766123,0.182882056
0.40424941,0.26369863,0.068863493,0.888888889,0.23625,0.956521739,0.244863014,0.916666667,0.3,0.223423104,0.347865994
0.470906818,0.174657534,0.049293043,0.888888889,0.35125,0.949275362,0.096318493,0.9,0.293289689,0.277639972,0.334557136
0.166782391,0.099315068,0.005608918,0.666666667,0,0.311594203,0.261558219,0.916666667,0.14893617,0.052976612,0.133547499
0.179280655,0.037671233,0.014957115,0.555555556,0.0725,0.913043478,0.136558219,0.8,0.199018003,0.158929837,0.202386416
0.155672823,0.202054795,0.038795017,0.444444444,0,0.565217391,0.216609589,0.95,0.182160393,0.107547838,0.178751721
0.168171087,0.198630137,0.042015471,0.444444444,0.105,0.673913043,0.101455479,0.25,0.175613748,0.148121899,0.169573199
0.194556312,0.167808219,0.05114866,0.444444444,0,0.717391304,0.208047945,0.35,0.242880524,0.176824947,0.263882515
0.173725871,0.133561644,0.044403936,0.444444444,0,0.202898551,0.124143836,0.333333333,0.15613748,0.117647059,0.328591097
0.070962366,0,0.001056346,0.333333333,0,0.710144928,0.049229452,0.866666667,0.103109656,0.091247342,0.067921065
0.136231079,0.198630137,0.038280867,0.555555556,0,0.5,0.101883562,0,0.131914894,0.07140326,0.143184947
0.19148035,0.287671233,0.066736778,0.555555556,0,0.971014493,0.311643836,0.933333333,0.119148936,0,0.090408444
0.166782391,0.167808219,0.030993947,0.444444444,0,0.637681159,0.155393836,0.166666667,0.207692308,0.06626506,0.214547958
0.078322455,0.099315068,0.020958658,0.444444444,0,0.47826087,0.081335616,0.766666667,0.031096563,0,0.126663607
0,0.133561644,0.030750894,0.333333333,0,0.347826087,0.096318493,0,0.117839607,0.087703756,0.08857274
0.207054576,0.133561644,0.03655145,0.666666667,0,0.384057971,0.298373288,0,0.16792144,0.058291991,0.183340982
0.132064991,0.150684932,0.03038164,0.444444444,0.055625,0.688405797,0.177226027,0.9,0.141407529,0.079730687,0.129646627
0.118178031,0.167808219,0.029143004,0.444444444,0,0.623188406,0.223458904,0.583333333,0.149263502,0.019666903,0.132629647
0.108457159,0,0.002757718,0.555555556,0.178125,0.731884058,0.135273973,0.383333333,0.109983633,0.063075833,0.077558513
0.266351896,0.184931507,0.039743859,0.666666667,0,0.963768116,0.199486301,0.916666667,0.141734861,0.070871722,0.122074346
0.145951951,0.167808219,0.036785155,0.444444444,0,0.673913043,0.179794521,0.25,0.198690671,0.123671155,0.20192749
0.352867657,0.270547945,0.066848957,0.666666667,0,0.630434783,0.108732877,0.783333333,0.245662848,0.220942594,0.336622304
0.155672823,0.010273973,0.004711491,0.555555556,0,0.739130435,0.044092466,0.4,0.139934534,0.045535082,0.119550252
0.124427163,0.133561644,0.029428124,0.444444444,0.225,0.579710145,0.410958904,0.033333333,0.157119476,0,0.143643873
0.250104152,0.202054795,0.038580009,0.777777778,0.078125,0.876811594,0.16994863,0.733333333,0.127168576,0.067328136,0.167737494
0.240799889,0.184931507,0.030671434,0.555555556,0,0.992753623,0.50984589,0.983333333,0.199345336,0.004783841,0.202845342
0.175114567,0.133561644,0.038795017,0.666666667,0,0.405797101,0.234589041,0.916666667,0.112765957,0.024982282,0.081459385
0.124427163,0.202054795,0.038795017,0.444444444,0.0825,0.630434783,0.02140411,0.15,0.170376432,0.175584692,0.162230381
0.180530482,0.184931507,0.061973872,0.444444444,0.04375,0.572463768,0.07619863,0.833333333,0.16497545,0.115166549,0.236117485
0.232974587,0.065068493,0.025670149,0.666666667,0.05875,0.963768116,0.585616438,0.933333333,0.223895254,0,0.2372648
0.131926121,0.167808219,0.036457968,0.444444444,0,0.623188406,0.07234589,0.133333333,0.141407529,0.092310418,0.12161542
0.137619775,0.171232877,0.036864615,0.555555556,0,0.804347826,0.320205479,0.55,0.177414075,0.059532247,0.17117944
0.085543674,0.116438356,0.043441071,0.444444444,0,0.391304348,0.328767123,0,0.125695581,0,0.104405691
0.510985974,0.25,0.051041155,1,0.190625,0.992753623,0.244006849,0.983333333,0.328314239,0.254429483,0.386874713
0.319538953,0.198630137,0.041636869,0.666666667,0.575625,0.898550725,0.54109589,0.783333333,0.206873977,0,0.216383662
0.276489376,0.109589041,0.044955479,0.666666667,0,0.391304348,0.546232877,0.9,0.208837971,0,0.216154199
0.099083461,0.133561644,0.044403936,0.333333333,0,0.202898551,0,0.833333333,0,0,0.0826067
0.159838911,0.23630137,0.049956765,0.555555556,0,0.615942029,0.199914384,0.116666667,0.203600655,0.13766832,0.208811381
0.172337175,0.099315068,0.017294164,0.555555556,0,0.543478261,0.258989726,0,0.164320786,0.070694543,0.153740248
0.208096098,0.373287671,0.181326977,1,0.47625,0.97826087,0.375856164,0.966666667,0.513584288,0.40042523,0.64341441
0.390015276,0.253424658,0.049017271,0.666666667,0.37125,0.898550725,0.282534247,0.783333333,0.225695581,0.127391921,0.240706746
0.195945008,0.140410959,0.028979411,0.666666667,0,0.963768116,0.538099315,0.916666667,0.205728314,0,0.213859569
0.134842383,0.167808219,0.056089182,0.444444444,0,0.608695652,0.235873288,0.833333333,0.15188216,0.066796598,0.136301056
0.571255381,0.157534247,0.063792096,0.888888889,0.1675,0.985507246,0.052226027,0.966666667,0.237643208,0.235648476,0.26204681
0.070962366,0.126712329,0.03644862,0.333333333,0,0.347826087,0.077054795,0.866666667,0.086415712,0.061658398,0.062184488
0.194556312,0.219178082,0.041599477,0.555555556,0.136875,0.84057971,0.290239726,0.65,0.239116203,0.138731396,0.269619091
0.129287599,0.133561644,0.022692748,0.555555556,0,0.347826087,0.261558219,0.816666667,0.1,0,0.095686095
0.100819331,0.133561644,0.027577181,0.444444444,0,0.601449275,0,0.95,0,0,0.113125287
0.006110262,0.099315068,0.017294164,0,0,0.536231884,0,0,0,0,0
0.1987224,0.181506849,0.036252308,0.777777778,0,0.956521739,0.30265411,0.9,0.115711948,0,0.08558972
0.100819331,0.167808219,0.026642361,0.444444444,0,0.275362319,0.063356164,0.683333333,0.182815057,0.171686747,0.111519045
0.21260936,0.123287671,0.035635327,0.666666667,0,0.913043478,0.376712329,0.816666667,0.144026187,0,0.125286829
0.388973754,0.219178082,0.062170184,0.888888889,0.365,0.971014493,0.247431507,0.933333333,0.300818331,0.223245925,0.345112437
0.247673934,0.195205479,0.041319031,0.666666667,0,0.913043478,0.162243151,0.816666667,0.2700491,0.02551382,0.308857274
0.136231079,0.044520548,0.012891164,0.666666667,0.11375,0.913043478,0,0.8,0.118330606,0.103472714,0.099357503
0.201034579,0.126712329,0.073869452,0.666666667,0,0.971014493,0.042808219,0.933333333,0.107037643,0.098157335,0.075722809
0.243160672,0.167808219,0.03476127,0.555555556,0,0.369565217,0.327482877,0,0.174304419,0.053153792,0.133318036
0.131370643,0.113013699,0.027782841,0.444444444,0,0.710144928,0.063784247,0.333333333,0.125695581,0.10967399,0.099586966
0.125121511,0.095890411,0.032414873,0.444444444,0,0.601449275,0,0.75,0.13502455,0.031892275,0.112666361
0.316761561,0.184931507,0.037743345,0.666666667,0,0.949275362,0.390410959,0.9,0.149263502,0,0.132629647
0.145951951,0.109589041,0.012821052,0.555555556,0,0.760869565,0.218321918,0.45,0.174959083,0.099043232,0.168655346
0.107762811,0.099315068,0.021968263,0.444444444,0,0.615942029,0.265410959,0.116666667,0.15188216,0.054571226,0.136301056
0.306346341,0.226027397,0.046021174,0.777777778,0.15625,0.971014493,0.731592466,0.933333333,0.279705401,0,0.317347407
0.101513679,0.157534247,0.034948234,0.333333333,0,0.557971014,0,0.883333333,0,0,0.181734741
0.345924177,0.219178082,0.043585968,0.666666667,0.1825,0.949275362,0.056506849,0.9,0.163338789,0.153437279,0.154199174
0.108457159,0.126712329,0.02374442,0.444444444,0,0.362318841,0.425085616,0,0.162520458,0,0.163836622
0.147340647,0.164383562,0.063334034,0.444444444,0,0.615942029,0.084332192,0.116666667,0.178723404,0.158575478,0.173932997
